Year,Month,Name,ProductGroup,SKU,Quantity,QuantitySold,Price,LeadTime,Threshold,PredictedThreshold
2025,Sep,JUNGLE CAT BEEF CHUNKS CAN 400G,CAT FOOD  WET,CTW0030,,0,65,7,3,4.9540877
2025,May,LIFE CAT WET FOOD POUCH 85G,CAT FOOD  WET,CTW0031,,29,45,7,7,20.393156
2025,Jun,LIFE CAT WET FOOD POUCH 85G,CAT FOOD  WET,CTW0031,,4,45,7,7,5.09669
2025,Jul,LIFE CAT WET FOOD POUCH 85G,CAT FOOD  WET,CTW0031,,5,45,7,7,5.09669
2025,Aug,LIFE CAT WET FOOD POUCH 85G,CAT FOOD  WET,CTW0031,,17,45,7,7,11.791117
2025,Sep,LIFE CAT WET FOOD POUCH 85G,CAT FOOD  WET,CTW0031,,30,45,7,7,21.197027
2025,May,LIFE CAT CAN 400G,CAT FOOD  WET,CTW0032,,41,86,16,12,62.102993
2025,Jun,LIFE CAT CAN 400G,CAT FOOD  WET,CTW0032,,45,86,16,12,62.102993
2025,Jul,LIFE CAT CAN 400G,CAT FOOD  WET,CTW0032,,31,86,16,12,50.525433
2025,Aug,LIFE CAT CAN 400G,CAT FOOD  WET,CTW0032,,19,86,16,12,31.146847
2025,Sep,LIFE CAT CAN 400G,CAT FOOD  WET,CTW0032,,1,86,16,12,11.53502
2025,May,MAXWELL CAT ASSORTED FLAVOR CAN 400G,CAT FOOD  WET,CTW0033,,34,83,15,5,51.44001
2025,Jun,MAXWELL CAT ASSORTED FLAVOR CAN 400G,CAT FOOD  WET,CTW0033,,15,83,15,5,22.76615
2025,Jul,MAXWELL CAT ASSORTED FLAVOR CAN 400G,CAT FOOD  WET,CTW0033,,0,83,15,5,10.763116
2025,Aug,MAXWELL CAT ASSORTED FLAVOR CAN 400G,CAT FOOD  WET,CTW0033,,0,83,15,5,10.763116
2025,Sep,MAXWELL CAT ASSORTED FLAVOR CAN 400G,CAT FOOD  WET,CTW0033,,0,83,15,5,10.763116
2025,May,MONGE GRILL CAT LAMB POUCH 85G,CAT FOOD  WET,CTW0034,,0,35,7,3,5.1497293
2025,Jun,MONGE GRILL CAT LAMB POUCH 85G,CAT FOOD  WET,CTW0034,,0,35,7,3,5.1497293
2025,Jul,MONGE GRILL CAT LAMB POUCH 85G,CAT FOOD  WET,CTW0034,,0,35,7,3,5.1497293
2025,Aug,MONGE GRILL CAT LAMB POUCH 85G,CAT FOOD  WET,CTW0034,,0,35,7,3,5.1497293
2025,Sep,MONGE GRILL CAT LAMB POUCH 85G,CAT FOOD  WET,CTW0034,,0,35,7,3,5.1497293
2025,May,MONGE GRILL CAT MACKAREL POUCH 85G,CAT FOOD  WET,CTW0035,,0,35,7,3,5.1497293
2025,Jun,MONGE GRILL CAT MACKAREL POUCH 85G,CAT FOOD  WET,CTW0035,,0,35,7,3,5.1497293
2025,Jul,MONGE GRILL CAT MACKAREL POUCH 85G,CAT FOOD  WET,CTW0035,,0,35,7,3,5.1497293
2025,Aug,MONGE GRILL CAT MACKAREL POUCH 85G,CAT FOOD  WET,CTW0035,,0,35,7,3,5.1497293
2025,Sep,MONGE GRILL CAT MACKAREL POUCH 85G,CAT FOOD  WET,CTW0035,,0,35,7,3,5.1497293
2025,May,MONGE GRILL CAT SALMON POUCH 85G,CAT FOOD  WET,CTW0036,,0,35,7,3,5.1497293
2025,Jun,MONGE GRILL CAT SALMON POUCH 85G,CAT FOOD  WET,CTW0036,,0,35,7,3,5.1497293
2025,Jul,MONGE GRILL CAT SALMON POUCH 85G,CAT FOOD  WET,CTW0036,,0,35,7,3,5.1497293
2025,Aug,MONGE GRILL CAT SALMON POUCH 85G,CAT FOOD  WET,CTW0036,,0,35,7,3,5.1497293
2025,Sep,MONGE GRILL CAT SALMON POUCH 85G,CAT FOOD  WET,CTW0036,,0,35,7,3,5.1497293
2025,May,MONGE GRILL CAT TROUT POUCH 85G,CAT FOOD  WET,CTW0037,,0,35,7,3,5.1497293
2025,Jun,MONGE GRILL CAT TROUT POUCH 85G,CAT FOOD  WET,CTW0037,,0,35,7,3,5.1497293
2025,Jul,MONGE GRILL CAT TROUT POUCH 85G,CAT FOOD  WET,CTW0037,,0,35,7,3,5.1497293
2025,Aug,MONGE GRILL CAT TROUT POUCH 85G,CAT FOOD  WET,CTW0037,,0,35,7,3,5.1497293
2025,Sep,MONGE GRILL CAT TROUT POUCH 85G,CAT FOOD  WET,CTW0037,,0,35,7,3,5.1497293
2025,May,MONGE GRILL CAT VEAL POUCH 85G,CAT FOOD  WET,CTW0038,,0,35,7,3,5.1497293
2025,Jun,MONGE GRILL CAT VEAL POUCH 85G,CAT FOOD  WET,CTW0038,,0,35,7,3,5.1497293
2025,Jul,MONGE GRILL CAT VEAL POUCH 85G,CAT FOOD  WET,CTW0038,,0,35,7,3,5.1497293
2025,Aug,MONGE GRILL CAT VEAL POUCH 85G,CAT FOOD  WET,CTW0038,,0,35,7,3,5.1497293
2025,Sep,MONGE GRILL CAT VEAL POUCH 85G,CAT FOOD  WET,CTW0038,,0,35,7,3,5.1497293
2025,May,MYCAT WET FOOD CAN 375G,CAT FOOD  WET,CTW0039,,0,85,7,5,5.315455
2025,Jun,MYCAT WET FOOD CAN 375G,CAT FOOD  WET,CTW0039,,3,85,7,5,5.315455
2025,Jul,MYCAT WET FOOD CAN 375G,CAT FOOD  WET,CTW0039,,1,85,7,5,5.315455
2025,Aug,MYCAT WET FOOD CAN 375G,CAT FOOD  WET,CTW0039,,14,85,7,5,9.881933
2025,Sep,MYCAT WET FOOD CAN 375G,CAT FOOD  WET,CTW0039,,6,85,7,5,5.3418665
2025,May,MYCAT WET FOOD ALLSTAGES POUCH 80G,CAT FOOD  WET,CTW0040,,1,40,7,4,5.159757
2025,Jun,MYCAT WET FOOD ALLSTAGES POUCH 80G,CAT FOOD  WET,CTW0040,,2,40,7,4,5.159757
2025,Jul,MYCAT WET FOOD ALLSTAGES POUCH 80G,CAT FOOD  WET,CTW0040,,7,40,7,4,5.4402013
2025,Aug,MYCAT WET FOOD ALLSTAGES POUCH 80G,CAT FOOD  WET,CTW0040,,2,40,7,4,5.159757
2025,Sep,MYCAT WET FOOD ALLSTAGES POUCH 80G,CAT FOOD  WET,CTW0040,,6,40,7,4,5.183616
2025,May,PLAISIR CAT WET FOOD POUCH 100G,CAT FOOD  WET,CTW0041,,0,54.7,7,3,5.0048275
2025,Jun,PLAISIR CAT WET FOOD POUCH 100G,CAT FOOD  WET,CTW0041,,0,54.7,7,3,5.0048275
2025,Jul,PLAISIR CAT WET FOOD POUCH 100G,CAT FOOD  WET,CTW0041,,0,54.7,7,3,5.0048275
2025,Aug,PLAISIR CAT WET FOOD POUCH 100G,CAT FOOD  WET,CTW0041,,0,54.7,7,3,5.0048275
2025,Sep,PLAISIR CAT WET FOOD POUCH 100G,CAT FOOD  WET,CTW0041,,0,54.7,7,3,5.0048275
2025,May,POWERCAT WET FOOD CAN ALL FLAVOR 400G,CAT FOOD  WET,CTW0043,,18,90,7,7,12.868162
2025,Jun,POWERCAT WET FOOD CAN ALL FLAVOR 400G,CAT FOOD  WET,CTW0043,,15,90,7,7,10.77577
2025,Jul,POWERCAT WET FOOD CAN ALL FLAVOR 400G,CAT FOOD  WET,CTW0043,,24,90,7,7,17.102066
2025,Aug,POWERCAT WET FOOD CAN ALL FLAVOR 400G,CAT FOOD  WET,CTW0043,,21,90,7,7,15.135472
2025,Sep,POWERCAT WET FOOD CAN ALL FLAVOR 400G,CAT FOOD  WET,CTW0043,,13,90,7,7,9.349639
2025,May,POWER CAT KITTEN FORMULA 400G,CAT FOOD  WET,CTW0044,,4,90,7,3,5.2820215
2025,Jun,POWER CAT KITTEN FORMULA 400G,CAT FOOD  WET,CTW0044,,0,90,7,3,5.2820215
2025,Jul,POWER CAT KITTEN FORMULA 400G,CAT FOOD  WET,CTW0044,,0,90,7,3,5.2820215
2025,Aug,POWER CAT KITTEN FORMULA 400G,CAT FOOD  WET,CTW0044,,3,90,7,3,5.2820215
2025,Sep,POWER CAT KITTEN FORMULA 400G,CAT FOOD  WET,CTW0044,,0,90,7,3,5.2820215
2025,May,PRODIET ADULT POUCH 85G,CAT FOOD  WET,CTW0045,,0,27,7,3,5.1541195
2025,Jun,PRODIET ADULT POUCH 85G,CAT FOOD  WET,CTW0045,,0,27,7,3,5.1541195
2025,Jul,PRODIET ADULT POUCH 85G,CAT FOOD  WET,CTW0045,,0,27,7,3,5.1541195
2025,Aug,PRODIET ADULT POUCH 85G,CAT FOOD  WET,CTW0045,,0,27,7,3,5.1541195
2025,Sep,PRODIET ADULT POUCH 85G,CAT FOOD  WET,CTW0045,,0,27,7,3,5.1541195
2025,May,PRODIET KITTEN POUCH 85G,CAT FOOD  WET,CTW0046,,0,27,7,3,5.1541195
2025,Jun,PRODIET KITTEN POUCH 85G,CAT FOOD  WET,CTW0046,,0,27,7,3,5.1541195
2025,Jul,PRODIET KITTEN POUCH 85G,CAT FOOD  WET,CTW0046,,0,27,7,3,5.1541195
2025,Aug,PRODIET KITTEN POUCH 85G,CAT FOOD  WET,CTW0046,,0,27,7,3,5.1541195
2025,Sep,PRODIET KITTEN POUCH 85G,CAT FOOD  WET,CTW0046,,0,27,7,3,5.1541195
2025,May,ROYAL CANIN URINARY CARE POUCH 85G,CAT FOOD  WET,CTW0047,,2,80,3,6,1.9966388
2025,Jun,ROYAL CANIN URINARY CARE POUCH 85G,CAT FOOD  WET,CTW0047,,2,80,3,6,1.9966388
2025,Jul,ROYAL CANIN URINARY CARE POUCH 85G,CAT FOOD  WET,CTW0047,,15,80,3,6,4.5853066
2025,Aug,ROYAL CANIN URINARY CARE POUCH 85G,CAT FOOD  WET,CTW0047,,27,80,3,6,8.041102
2025,Sep,ROYAL CANIN URINARY CARE POUCH 85G,CAT FOOD  WET,CTW0047,,14,80,3,6,4.0258617
2025,May,ROYAL CANIN URINARY SO POUCH 85G MUSSELS IN GRAVY,CAT FOOD  WET,CTW0048,,0,105,12,3,8.599772
2025,Jun,ROYAL CANIN URINARY SO POUCH 85G MUSSELS IN GRAVY,CAT FOOD  WET,CTW0048,,0,105,12,3,8.599772
2025,Jul,ROYAL CANIN URINARY SO POUCH 85G MUSSELS IN GRAVY,CAT FOOD  WET,CTW0048,,0,105,12,3,8.599772
2025,Aug,ROYAL CANIN URINARY SO POUCH 85G MUSSELS IN GRAVY,CAT FOOD  WET,CTW0048,,0,105,12,3,8.599772
2025,Sep,ROYAL CANIN URINARY SO POUCH 85G MUSSELS IN GRAVY,CAT FOOD  WET,CTW0048,,0,105,12,3,8.599772
2025,May,SMARTHEART CAT CAN 400G,CAT FOOD  WET,CTW0049,,0,82,12,3,8.972744
2025,Jun,SMARTHEART CAT CAN 400G,CAT FOOD  WET,CTW0049,,0,82,12,3,8.972744
2025,Jul,SMARTHEART CAT CAN 400G,CAT FOOD  WET,CTW0049,,0,82,12,3,8.972744
2025,Aug,SMARTHEART CAT CAN 400G,CAT FOOD  WET,CTW0049,,0,82,12,3,8.972744
2025,Sep,SMARTHEART CAT CAN 400G,CAT FOOD  WET,CTW0049,,0,82,12,3,8.972744
2025,May,SMARTHEART CAT CHICKEN RICE & CARROT POUCH 85G,CAT FOOD  WET,CTW0050,,0,0,12,3,8.464879
2025,Jun,SMARTHEART CAT CHICKEN RICE & CARROT POUCH 85G,CAT FOOD  WET,CTW0050,,0,0,12,3,8.464879
2025,Jul,SMARTHEART CAT CHICKEN RICE & CARROT POUCH 85G,CAT FOOD  WET,CTW0050,,0,0,12,3,8.464879
2025,Aug,SMARTHEART CAT CHICKEN RICE & CARROT POUCH 85G,CAT FOOD  WET,CTW0050,,0,0,12,3,8.464879
2025,Sep,SMARTHEART CAT CHICKEN RICE & CARROT POUCH 85G,CAT FOOD  WET,CTW0050,,0,0,12,3,8.464879
2025,May,SMARTHEART CAT CHICKEN RICE & CHEESE POUCH 85G,CAT FOOD  WET,CTW0051,,0,0,12,3,8.464879
2025,Jun,SMARTHEART CAT CHICKEN RICE & CHEESE POUCH 85G,CAT FOOD  WET,CTW0051,,0,0,12,3,8.464879
2025,Jul,SMARTHEART CAT CHICKEN RICE & CHEESE POUCH 85G,CAT FOOD  WET,CTW0051,,0,0,12,3,8.464879
2025,Aug,SMARTHEART CAT CHICKEN RICE & CHEESE POUCH 85G,CAT FOOD  WET,CTW0051,,0,0,12,3,8.464879
2025,Sep,SMARTHEART CAT CHICKEN RICE & CHEESE POUCH 85G,CAT FOOD  WET,CTW0051,,0,0,12,3,8.464879
2025,May,SMARTHEART CHICKEN RICE & KANIKAMA POUCH 85G,CAT FOOD  WET,CTW0052,,0,0,12,3,8.464879
2025,Jun,SMARTHEART CHICKEN RICE & KANIKAMA POUCH 85G,CAT FOOD  WET,CTW0052,,0,0,12,3,8.464879
2025,Jul,SMARTHEART CHICKEN RICE & KANIKAMA POUCH 85G,CAT FOOD  WET,CTW0052,,0,0,12,3,8.464879
2025,Aug,SMARTHEART CHICKEN RICE & KANIKAMA POUCH 85G,CAT FOOD  WET,CTW0052,,0,0,12,3,8.464879
2025,Sep,SMARTHEART CHICKEN RICE & KANIKAMA POUCH 85G,CAT FOOD  WET,CTW0052,,0,0,12,3,8.464879
2025,May,SPECIAL CAT CAN 400G,CAT FOOD  WET,CTW0053,,24,90,12,6,29.178394
2025,Jun,SPECIAL CAT CAN 400G,CAT FOOD  WET,CTW0053,,26,90,12,6,31.64565
2025,Jul,SPECIAL CAT CAN 400G,CAT FOOD  WET,CTW0053,,16,90,12,6,19.584873
2025,Aug,SPECIAL CAT CAN 400G,CAT FOOD  WET,CTW0053,,0,90,12,6,8.832181
2025,Sep,SPECIAL CAT CAN 400G,CAT FOOD  WET,CTW0053,,0,90,12,6,8.832181
2025,May,WHISKAS WET FOOD POUCH 80G KITTEN/ADULT,CAT FOOD  WET,CTW0054,,43,42,12,11,46.699017
2025,Jun,WHISKAS WET FOOD POUCH 80G KITTEN/ADULT,CAT FOOD  WET,CTW0054,,31,42,12,11,38.136677
2025,Jul,WHISKAS WET FOOD POUCH 80G KITTEN/ADULT,CAT FOOD  WET,CTW0054,,20,42,12,11,24.531193
2025,Aug,WHISKAS WET FOOD POUCH 80G KITTEN/ADULT,CAT FOOD  WET,CTW0054,,4,42,12,11,8.886576
2025,Sep,WHISKAS WET FOOD POUCH 80G KITTEN/ADULT,CAT FOOD  WET,CTW0054,,35,42,12,11,42.30357
2025,May,WHISKAS CAN 400G,CAT FOOD  WET,CTW0056,,0,96,12,3,8.497741
2025,Jun,WHISKAS CAN 400G,CAT FOOD  WET,CTW0056,,0,96,12,3,8.497741
2025,Jul,WHISKAS CAN 400G,CAT FOOD  WET,CTW0056,,0,96,12,3,8.497741
2025,Aug,WHISKAS CAN 400G,CAT FOOD  WET,CTW0056,,0,96,12,3,8.497741
2025,Sep,WHISKAS CAN 400G,CAT FOOD  WET,CTW0056,,0,96,12,3,8.497741
2025,May,BIOLINE CAT CAN NATURAL 170G,CAT FOOD  WET,CTW0057,,7,80,12,5,9.761373
2025,Jun,BIOLINE CAT CAN NATURAL 170G,CAT FOOD  WET,CTW0057,,3,80,12,5,8.837066
2025,Jul,BIOLINE CAT CAN NATURAL 170G,CAT FOOD  WET,CTW0057,,1,80,12,5,8.837066
2025,Aug,BIOLINE CAT CAN NATURAL 170G,CAT FOOD  WET,CTW0057,,0,80,12,5,8.837066
2025,Sep,BIOLINE CAT CAN NATURAL 170G,CAT FOOD  WET,CTW0057,,5,80,12,5,8.837066
2025,May,ORI CAT CAN ASSORTED 400G,CAT FOOD  WET,CTW0058,,29,78,16,18,47.120613
2025,Jun,ORI CAT CAN ASSORTED 400G,CAT FOOD  WET,CTW0058,,45,78,16,18,62.878536
2025,Jul,ORI CAT CAN ASSORTED 400G,CAT FOOD  WET,CTW0058,,45,78,16,18,62.878536
2025,Aug,ORI CAT CAN ASSORTED 400G,CAT FOOD  WET,CTW0058,,33,78,16,18,53.389412
2025,Sep,ORI CAT CAN ASSORTED 400G,CAT FOOD  WET,CTW0058,,60,78,16,18,62.878536
2025,May,ORI CAT WET FOOD POUCH 80G,CAT FOOD  WET,CTW0059,,29,38,16,6,47.151157
2025,Jun,ORI CAT WET FOOD POUCH 80G,CAT FOOD  WET,CTW0059,,49,38,16,6,62.14094
2025,Jul,ORI CAT WET FOOD POUCH 80G,CAT FOOD  WET,CTW0059,,2,38,16,6,11.403863
2025,Aug,ORI CAT WET FOOD POUCH 80G,CAT FOOD  WET,CTW0059,,0,38,16,6,11.403863
2025,Sep,ORI CAT WET FOOD POUCH 80G,CAT FOOD  WET,CTW0059,,0,38,16,6,11.403863
2025,May,SHEBA WET POUCH KITTEN 70G,CAT FOOD  WET,CTW0060,,6,48,14,5,10.621756
2025,Jun,SHEBA WET POUCH KITTEN 70G,CAT FOOD  WET,CTW0060,,18,48,14,5,25.574558
2025,Jul,SHEBA WET POUCH KITTEN 70G,CAT FOOD  WET,CTW0060,,0,48,14,5,10.414459
2025,Aug,SHEBA WET POUCH KITTEN 70G,CAT FOOD  WET,CTW0060,,4,48,14,5,10.414459
2025,Sep,SHEBA WET POUCH KITTEN 70G,CAT FOOD  WET,CTW0060,,4,48,14,5,10.414459
2025,May,TEMPTATION CAT TREATS  MEGA PACK 160G,CAT FOOD  WET,CTW0061,,0,210,7,4,5.2240443
2025,Jun,TEMPTATION CAT TREATS  MEGA PACK 160G,CAT FOOD  WET,CTW0061,,6,210,7,4,5.253175
2025,Jul,TEMPTATION CAT TREATS  MEGA PACK 160G,CAT FOOD  WET,CTW0061,,2,210,7,4,5.2240443
2025,Aug,TEMPTATION CAT TREATS  MEGA PACK 160G,CAT FOOD  WET,CTW0061,,0,210,7,4,5.2240443
2025,Sep,TEMPTATION CAT TREATS  MEGA PACK 160G,CAT FOOD  WET,CTW0061,,3,210,7,4,5.2240443
2025,May,WHISKAS HAIRBALL CONTROL ADULT 1+ 1.1KG,CAT FOOD  WET,CTW0062,,1,340,7,3,5.4624033
2025,Jun,WHISKAS HAIRBALL CONTROL ADULT 1+ 1.1KG,CAT FOOD  WET,CTW0062,,0,340,7,3,5.4624033
2025,Jul,WHISKAS HAIRBALL CONTROL ADULT 1+ 1.1KG,CAT FOOD  WET,CTW0062,,0,340,7,3,5.4624033
2025,Aug,WHISKAS HAIRBALL CONTROL ADULT 1+ 1.1KG,CAT FOOD  WET,CTW0062,,0,340,7,3,5.4624033
2025,Sep,WHISKAS HAIRBALL CONTROL ADULT 1+ 1.1KG,CAT FOOD  WET,CTW0062,,1,340,7,3,5.4624033
2025,May,CESAR WET DOG FOOD 100G,CAT FOOD  WET,CTW0063,,0,78,7,4,5.2783127
2025,Jun,CESAR WET DOG FOOD 100G,CAT FOOD  WET,CTW0063,,3,78,7,4,5.2783127
2025,Jul,CESAR WET DOG FOOD 100G,CAT FOOD  WET,CTW0063,,3,78,7,4,5.2783127
2025,Aug,CESAR WET DOG FOOD 100G,CAT FOOD  WET,CTW0063,,3,78,7,4,5.2783127
2025,Sep,CESAR WET DOG FOOD 100G,CAT FOOD  WET,CTW0063,,1,78,7,4,5.2783127
2025,May,PEDIGREE DENTASTIX 510KG 7STICKS 110G,CAT FOOD  WET,CTW0064,,0,140,7,4,5.0669518
2025,Jun,PEDIGREE DENTASTIX 510KG 7STICKS 110G,CAT FOOD  WET,CTW0064,,10,140,7,4,6.9935665
2025,Jul,PEDIGREE DENTASTIX 510KG 7STICKS 110G,CAT FOOD  WET,CTW0064,,2,140,7,4,5.0669518
2025,Aug,PEDIGREE DENTASTIX 510KG 7STICKS 110G,CAT FOOD  WET,CTW0064,,0,140,7,4,5.0669518
2025,Sep,PEDIGREE DENTASTIX 510KG 7STICKS 110G,CAT FOOD  WET,CTW0064,,0,140,7,4,5.0669518
2025,May,PETMARRA MEATLOAF ADULT/KITTEN CATS  80G ANY FLAVOUR,CAT FOOD  WET,CTW0065,,0,42,7,9,5.237808
2025,Jun,PETMARRA MEATLOAF ADULT/KITTEN CATS  80G ANY FLAVOUR,CAT FOOD  WET,CTW0065,,14,42,7,9,9.864777
2025,Jul,PETMARRA MEATLOAF ADULT/KITTEN CATS  80G ANY FLAVOUR,CAT FOOD  WET,CTW0065,,32,42,7,9,22.98273
2025,Aug,PETMARRA MEATLOAF ADULT/KITTEN CATS  80G ANY FLAVOUR,CAT FOOD  WET,CTW0065,,28,42,7,9,19.95861
2025,Sep,PETMARRA MEATLOAF ADULT/KITTEN CATS  80G ANY FLAVOUR,CAT FOOD  WET,CTW0065,,24,42,7,9,17.083216
2025,May,WHISKAS TASTY MIX 1+ YEARS 70G,CAT FOOD  WET,CTW0066,,0,36,7,6,5.140246
2025,Jun,WHISKAS TASTY MIX 1+ YEARS 70G,CAT FOOD  WET,CTW0066,,0,36,7,6,5.140246
2025,Jul,WHISKAS TASTY MIX 1+ YEARS 70G,CAT FOOD  WET,CTW0066,,13,36,7,6,9.335147
2025,Aug,WHISKAS TASTY MIX 1+ YEARS 70G,CAT FOOD  WET,CTW0066,,15,36,7,6,10.704771
2025,Sep,WHISKAS TASTY MIX 1+ YEARS 70G,CAT FOOD  WET,CTW0066,,8,36,7,6,6.0848966
2025,May,WHISKAS X6 VALUE PACK ADULT  1BOX 6PCS,CAT FOOD  WET,CTW0067,,0,180,7,5,5.228058
2025,Jun,WHISKAS X6 VALUE PACK ADULT  1BOX 6PCS,CAT FOOD  WET,CTW0067,,0,180,7,5,5.228058
2025,Jul,WHISKAS X6 VALUE PACK ADULT  1BOX 6PCS,CAT FOOD  WET,CTW0067,,3,180,7,5,5.228058
2025,Aug,WHISKAS X6 VALUE PACK ADULT  1BOX 6PCS,CAT FOOD  WET,CTW0067,,7,180,7,5,5.4201508
2025,Sep,WHISKAS X6 VALUE PACK ADULT  1BOX 6PCS,CAT FOOD  WET,CTW0067,,4,180,7,5,5.228058
2025,May,WHISKAS X6 VALUE PACK JR  1BOX 6PCS,CAT FOOD  WET,CTW0068,,0,210,7,5,5.2240443
2025,Jun,WHISKAS X6 VALUE PACK JR  1BOX 6PCS,CAT FOOD  WET,CTW0068,,0,210,7,5,5.2240443
2025,Jul,WHISKAS X6 VALUE PACK JR  1BOX 6PCS,CAT FOOD  WET,CTW0068,,2,210,7,5,5.2240443
2025,Aug,WHISKAS X6 VALUE PACK JR  1BOX 6PCS,CAT FOOD  WET,CTW0068,,7,210,7,5,5.4750867
2025,Sep,WHISKAS X6 VALUE PACK JR  1BOX 6PCS,CAT FOOD  WET,CTW0068,,5,210,7,5,5.2240443
2025,May,MAX PET CAT MOUSSE 400G ,CAT FOOD  WET,CTW0069,,0,80,7,4,5.1899595
2025,Jun,MAX PET CAT MOUSSE 400G ,CAT FOOD  WET,CTW0069,,0,80,7,4,5.1899595
2025,Jul,MAX PET CAT MOUSSE 400G ,CAT FOOD  WET,CTW0069,,1,80,7,4,5.1899595
2025,Aug,MAX PET CAT MOUSSE 400G ,CAT FOOD  WET,CTW0069,,7,80,7,4,5.419772
2025,Sep,MAX PET CAT MOUSSE 400G ,CAT FOOD  WET,CTW0069,,1,80,7,4,5.1899595
2025,May,PETYUM CAT CAN 430G ,CAT FOOD  WET,CTW0072,,0,280,7,4,5.400145
2025,Jun,PETYUM CAT CAN 430G ,CAT FOOD  WET,CTW0072,,0,280,7,4,5.400145
2025,Jul,PETYUM CAT CAN 430G ,CAT FOOD  WET,CTW0072,,0,280,7,4,5.400145
2025,Aug,PETYUM CAT CAN 430G ,CAT FOOD  WET,CTW0072,,2,280,7,4,5.400145
2025,Sep,PETYUM CAT CAN 430G ,CAT FOOD  WET,CTW0072,,5,280,7,4,5.400145
2025,May,ASSORTED REPACK TREATS CHICKEN & CALCIUM BONES,DOG / CAT  TREATS,DCT0001,,0,40,7,3,5.159757
2025,Jun,ASSORTED REPACK TREATS CHICKEN & CALCIUM BONES,DOG / CAT  TREATS,DCT0001,,0,40,7,3,5.159757
2025,Jul,ASSORTED REPACK TREATS CHICKEN & CALCIUM BONES,DOG / CAT  TREATS,DCT0001,,0,40,7,3,5.159757
2025,Aug,ASSORTED REPACK TREATS CHICKEN & CALCIUM BONES,DOG / CAT  TREATS,DCT0001,,0,40,7,3,5.159757
2025,Sep,ASSORTED REPACK TREATS CHICKEN & CALCIUM BONES,DOG / CAT  TREATS,DCT0001,,0,40,7,3,5.159757
2025,May,ASSORTED REPACK TREATS ODOG CHICKEN STICKS,DOG / CAT  TREATS,DCT0002,,0,40,7,3,5.159757
2025,Jun,ASSORTED REPACK TREATS ODOG CHICKEN STICKS,DOG / CAT  TREATS,DCT0002,,0,40,7,3,5.159757
2025,Jul,ASSORTED REPACK TREATS ODOG CHICKEN STICKS,DOG / CAT  TREATS,DCT0002,,0,40,7,3,5.159757
2025,Aug,ASSORTED REPACK TREATS ODOG CHICKEN STICKS,DOG / CAT  TREATS,DCT0002,,0,40,7,3,5.159757
2025,Sep,ASSORTED REPACK TREATS ODOG CHICKEN STICKS,DOG / CAT  TREATS,DCT0002,,0,40,7,3,5.159757
2025,May,ASSORTED REPACK TREATS PET SNACK CHICKEN JERKY STICKS,DOG / CAT  TREATS,DCT0003,,0,30,7,3,5.125142
2025,Jun,ASSORTED REPACK TREATS PET SNACK CHICKEN JERKY STICKS,DOG / CAT  TREATS,DCT0003,,0,30,7,3,5.125142
2025,Jul,ASSORTED REPACK TREATS PET SNACK CHICKEN JERKY STICKS,DOG / CAT  TREATS,DCT0003,,0,30,7,3,5.125142
2025,Aug,ASSORTED REPACK TREATS PET SNACK CHICKEN JERKY STICKS,DOG / CAT  TREATS,DCT0003,,0,30,7,3,5.125142
2025,Sep,ASSORTED REPACK TREATS PET SNACK CHICKEN JERKY STICKS,DOG / CAT  TREATS,DCT0003,,0,30,7,3,5.125142
2025,May,AZU RAWHIDE 2.5 INCH 2PCS PACK,DOG / CAT  TREATS,DCT0004,,8,50,7,6,5.912387
2025,Jun,AZU RAWHIDE 2.5 INCH 2PCS PACK,DOG / CAT  TREATS,DCT0004,,4,50,7,6,5.1261644
2025,Jul,AZU RAWHIDE 2.5 INCH 2PCS PACK,DOG / CAT  TREATS,DCT0004,,4,50,7,6,5.1261644
2025,Aug,AZU RAWHIDE 2.5 INCH 2PCS PACK,DOG / CAT  TREATS,DCT0004,,4,50,7,6,5.1261644
2025,Sep,AZU RAWHIDE 2.5 INCH 2PCS PACK,DOG / CAT  TREATS,DCT0004,,2,50,7,6,5.1261644
2025,May,SLEEKY CHEWY TREATS REPACK 10PCS,DOG / CAT  TREATS,DCT0005,,0,0,5,3,3.3879232
2025,Jun,SLEEKY CHEWY TREATS REPACK 10PCS,DOG / CAT  TREATS,DCT0005,,0,0,5,3,3.3879232
2025,Jul,SLEEKY CHEWY TREATS REPACK 10PCS,DOG / CAT  TREATS,DCT0005,,0,0,5,3,3.3879232
2025,Aug,SLEEKY CHEWY TREATS REPACK 10PCS,DOG / CAT  TREATS,DCT0005,,0,0,5,3,3.3879232
2025,Sep,SLEEKY CHEWY TREATS REPACK 10PCS,DOG / CAT  TREATS,DCT0005,,0,0,5,3,3.3879232
2025,May,BIO CREAMY WET CAT TREATS IN STICKS 4PCS PACK,DOG / CAT  TREATS,DCT0006,,8,80,16,6,13.588238
2025,Jun,BIO CREAMY WET CAT TREATS IN STICKS 4PCS PACK,DOG / CAT  TREATS,DCT0006,,9,80,16,6,14.83209
2025,Jul,BIO CREAMY WET CAT TREATS IN STICKS 4PCS PACK,DOG / CAT  TREATS,DCT0006,,11,80,16,6,18.004173
2025,Aug,BIO CREAMY WET CAT TREATS IN STICKS 4PCS PACK,DOG / CAT  TREATS,DCT0006,,10,80,16,6,16.464859
2025,Sep,BIO CREAMY WET CAT TREATS IN STICKS 4PCS PACK,DOG / CAT  TREATS,DCT0006,,5,80,16,6,11.36713
